what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1349864106726
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349864114760
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349864121500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864143542
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864273601
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864277595
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864409961
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349864411974
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1349864412177
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349864413861
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864418058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864424220
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864471485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864498368
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864516713
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864523125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864524061
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864528070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864528897
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864529552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864749107
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1349864751166
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864763552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349864788731
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1349864791679
