what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1349542375600
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349542377300
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1349542382058
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349542394585
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542413836
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542437251
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542456112
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542465206
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542473162
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542494675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542495751
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542508091
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542520805
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542521788
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542540757
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542585810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542587199
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542600022
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542609288
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542610645
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542616168
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542620286
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1349542647836
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542675074
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349542675635
